,LogName,RuleName,UtcTime,ProcessGuid,ProcessId,QueryName,QueryStatus,QueryResults,Image,User,EventType,TargetObject,Details,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentCommandLine,ParentUser,TargetFilename,CreationUtcTime,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,SourcePortName,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName
224," Process Create:
",-,2022-10-25 01:25:10.167,{fb91fd7c-3af6-6357-3800-000000000d00},2956,,,,C:\Windows\System32\LogonUI.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Windows Logon User Interface Host,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,logonui.exe,"""LogonUI.exe"" /flags:0x2 /state0:0xa3a7e855 /state1:0x41c64e6d",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,1,System,"MD5=33F89DD9629CB0422A2C17268376232D,SHA256=9358EF8CB7FB08581D74274005263BD8FA2E6E0FC443930B25FD345CF6CE9071,IMPHASH=B9B0B64B08B38276711093CA94348D39",{fb91fd7c-ca57-6356-0a00-000000000d00},508,winlogon.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
225," Process Create:
",-,2022-10-25 01:25:10.546,{fb91fd7c-3af6-6357-3900-000000000d00},3004,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Windows-Windows Defender.man""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
226," Registry value set:
",InvDB-Path,2022-10-25 01:25:11.201,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\unsecapp.exe|c11d412e85f8935b\LowerCaseLongPath,c:\windows\system32\wbem\unsecapp.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227," Registry value set:
",InvDB-Pub,2022-10-25 01:25:11.201,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\unsecapp.exe|c11d412e85f8935b\Publisher,microsoft corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228," Registry value set:
",InvDB-CompileTimeClaim,2022-10-25 01:25:11.201,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\unsecapp.exe|c11d412e85f8935b\LinkDate,07/25/2066 08:05:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229," Registry value set:
",InvDB-Ver,2022-10-25 01:25:11.201,{fb91fd7c-3af2-6357-2c00-000000000d00},2284,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,SetValue,\REGISTRY\A\{a5879ece-96d6-2bec-5e0c-512331304f40}\Root\InventoryApplicationFile\unsecapp.exe|c11d412e85f8935b\BinProductVersion,10.0.17763.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230," Registry object added or deleted:
",-,2022-10-25 01:25:11.352,{fb91fd7c-3af6-6357-3900-000000000d00},3004,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,DeleteKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231," Registry object added or deleted:
",-,2022-10-25 01:25:11.385,{fb91fd7c-3af6-6357-3900-000000000d00},3004,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,DeleteKey,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232," Process Create:
",-,2022-10-25 01:25:11.432,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Windows-Windows Defender.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpEvMsg.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpEvMsg.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpEvMsg.dll""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
233," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\OwningPublisher,{11cd958a-c507-4ef3-b3f2-5fd9dfbd2c78},,,,,,,,,,,,,,,,,,,,,,,,,,,,
234," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\Enabled,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
235," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\Isolation,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
236," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\ChannelAccess,O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573),,,,,,,,,,,,,,,,,,,,,,,,,,,,
237," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\MaxSize,DWORD (0x00040000),,,,,,,,,,,,,,,,,,,,,,,,,,,,
238," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\MaxSizeUpper,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,
239," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/Operational\Type,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
240," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\OwningPublisher,{11cd958a-c507-4ef3-b3f2-5fd9dfbd2c78},,,,,,,,,,,,,,,,,,,,,,,,,,,,
241," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\Enabled,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
242," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\Isolation,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
243," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\ChannelAccess,O:BAG:SYD:(A;;0xf0007;;;SY)(A;;0x7;;;BA)(A;;0x3;;;BO)(A;;0x5;;;SO)(A;;0x1;;;IU)(A;;0x3;;;SU)(A;;0x1;;;S-1-5-3)(A;;0x2;;;S-1-5-33)(A;;0x1;;;S-1-5-32-573),,,,,,,,,,,,,,,,,,,,,,,,,,,,
244," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\MaxSize,DWORD (0x00040000),,,,,,,,,,,,,,,,,,,,,,,,,,,,
245," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\MaxSizeUpper,DWORD (0x00000000),,,,,,,,,,,,,,,,,,,,,,,,,,,,
246," Registry value set:
",-,2022-10-25 01:25:11.546,{fb91fd7c-3af7-6357-3c00-000000000d00},1968,,,,C:\Windows\system32\wevtutil.exe,NT AUTHORITY\SYSTEM,SetValue,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\WINEVT\Channels\Microsoft-Windows-Windows Defender/WHC\Type,DWORD (0x00000001),,,,,,,,,,,,,,,,,,,,,,,,,,,,
247," Process Create:
",-,2022-10-25 01:25:12.236,{fb91fd7c-3af8-6357-3e00-000000000d00},2680,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-Service.man""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
248," Process Create:
",-,2022-10-25 01:25:12.414,{fb91fd7c-3af8-6357-4000-000000000d00},2888,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-Service.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpSvc.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpSvc.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpSvc.dll""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
249," Process Create:
",-,2022-10-25 01:25:12.845,{fb91fd7c-3af8-6357-4200-000000000d00},2952,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-NIS.man""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
250," Process Create:
",-,2022-10-25 01:25:12.943,{fb91fd7c-3af8-6357-4400-000000000d00},2920,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-NIS.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\NisSrv.exe"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\NisSrv.exe"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\NisSrv.exe""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
251," Process Create:
",-,2022-10-25 01:25:13.333,{fb91fd7c-3af9-6357-4600-000000000d00},1952,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-RTP.man""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
252," Process Create:
",-,2022-10-25 01:25:13.400,{fb91fd7c-3af9-6357-4800-000000000d00},1936,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-RTP.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpRtp.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpRtp.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpRtp.dll""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
253," Process Create:
",-,2022-10-25 01:25:14.016,{fb91fd7c-3afa-6357-4a00-000000000d00},2760,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-Protection.man""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
254," Process Create:
",-,2022-10-25 01:25:14.098,{fb91fd7c-3afa-6357-4c00-000000000d00},2936,,,,C:\Windows\System32\wevtutil.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Eventing Command Line Utility,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,wevtutil.exe,"C:\Windows\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\Microsoft-Antimalware-Protection.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpClient.dll"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpClient.dll"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MpClient.dll""",C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=3D2AA064E7017000B1219BBA83D03DC6,SHA256=CCFFE548D686EB10FD825171D9C6D1C20AA59E639130AC8A9098776369E77B99,IMPHASH=05EF63632ADCBF76EE5EE8705934B349",{fb91fd7c-3af3-6357-3000-000000000d00},2400,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe""",NT AUTHORITY\SYSTEM,,,,,,,,,,,,
255," Driver loaded:
",-,2022-10-24 17:24:37.692,,,,,,,,,,,,,,,,,,,,,,"MD5=AA9081C84CDF36CD109666C7B3BBB07F,SHA256=51D6A3330A7B25C47E8D94F3CC7CF59247833F79E1D06DA68B15C4F955663403,IMPHASH=41F0602C549C8D94757E2C36B5147211",,,,,,,,,,,,,,,,
256," Registry value set:
",T1122,2022-10-25 01:25:14.453,{fb91fd7c-3af3-6357-3000-000000000d00},2400,,,,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe,NT AUTHORITY\SYSTEM,SetValue,HKCR\CLSID\{2DCD7FDB-8809-48E4-8E4F-3157C57CF987}\InprocServer32\(Default),C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MPUXAGENT.DLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257," Registry value set:
",T1122,2022-10-25 01:25:14.453,{fb91fd7c-3af3-6357-3000-000000000d00},2400,,,,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe,NT AUTHORITY\SYSTEM,SetValue,HKCR\CLSID\{4DB116D1-9B24-4DFC-946B-BFE03E852002}\InProcServer32\(Default),C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MPUXAGENT.DLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258," Registry value set:
",-,2022-10-25 01:25:14.467,{fb91fd7c-3af3-6357-3000-000000000d00},2400,,,,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe,NT AUTHORITY\SYSTEM,SetValue,HKCR\*\shellex\ContextMenuHandlers\EPP\(Default),{09A47860-11B0-4DA5-AFA5-26D86198A780},,,,,,,,,,,,,,,,,,,,,,,,,,,,
259," Registry value set:
",-,2022-10-25 01:25:14.467,{fb91fd7c-3af3-6357-3000-000000000d00},2400,,,,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe,NT AUTHORITY\SYSTEM,SetValue,HKCR\Drive\shellex\ContextMenuHandlers\EPP\(Default),{09A47860-11B0-4DA5-AFA5-26D86198A780},,,,,,,,,,,,,,,,,,,,,,,,,,,,
260," Registry value set:
",-,2022-10-25 01:25:14.467,{fb91fd7c-3af3-6357-3000-000000000d00},2400,,,,C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2209.7-0\MsMpEng.exe,NT AUTHORITY\SYSTEM,SetValue,HKCR\Directory\shellex\ContextMenuHandlers\EPP\(Default),{09A47860-11B0-4DA5-AFA5-26D86198A780},,,,,,,,,,,,,,,,,,,,,,,,,,,,
261," Driver loaded:
",-,2022-10-24 17:24:37.987,,,,,,,,,,,,,,,,,,,,,,"MD5=4BCEC4F51F343A8FC3789A1D59A4DA94,SHA256=5A1C0D6C99F3A74424082C6839E79DDE0918B97A1FD54BF37D6BCB0DAE490B86,IMPHASH=343A5B601C3D9C2CD4C26A6F3B73B369",,,,,,,,,,,,,,,,
262," Driver loaded:
",-,2022-10-24 17:24:38.019,,,,,,,,,,,,,,,,,,,,,,"MD5=1D29E6633A6F5A9A5DBFD7EEEB5E20E6,SHA256=630A01A327615CFA733FCAD6FCE89537FB59C4D14E3D3B67A0056F78BA998E4C,IMPHASH=8DB601023699B11574AE4AD79A09C430",,,,,,,,,,,,,,,,
263," Process Create:
",-,2022-10-25 01:25:14.930,{fb91fd7c-3afa-6357-4f00-000000000d00},2268,,,,C:\Windows\System32\slui.exe,NT AUTHORITY\NETWORK SERVICE,,,,10.0.17763.1217 (WinBuild.160101.0800),Windows Activation Client,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,slui.exe,"""C:\Windows\System32\SLUI.exe"" RuleId=8244d55f-dcd7-4010-8151-2a5af187b1ed;Action=NotifyUser;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=7783a126-c108-4cf7-b59f-13c78c7a7337;NotificationInterval=240;Trigger=TimerEvent",C:\Windows\system32\,{fb91fd7c-ca5a-6356-e403-000000000000},0x3E4,0,System,"MD5=68974B8AD1EE9B8F59E93A799474A339,SHA256=42B6BBECE4CDE24C4BD93D3D640B9300589E8311FF6232E02558952854484C41,IMPHASH=F2014F5555EEFEC494A169DEEBA0FEE5",{fb91fd7c-3afa-6357-4e00-000000000d00},2920,C:\Windows\system32\SppExtComObj.exe -Embedding,NT AUTHORITY\NETWORK SERVICE,,,,,,,,,,,,
264," Process Create:
",-,2022-10-25 01:25:15.394,{fb91fd7c-3afb-6357-5000-000000000d00},1936,,,,C:\Windows\System32\svchost.exe,NT AUTHORITY\SYSTEM,,,,10.0.17763.1 (WinBuild.160101.0800),Host Process for Windows Services,MicrosoftÂ® WindowsÂ® Operating System,Microsoft Corporation,svchost.exe,C:\Windows\system32\svchost.exe -k appmodel -p,C:\Windows\system32\,{fb91fd7c-ca58-6356-e703-000000000000},0x3E7,0,System,"MD5=8A0A29438052FAED8A2532DA50455756,SHA256=7FD065BAC18C5278777AE44908101CDFED72D26FA741367F0AD4D02020787AB6,IMPHASH=247B9220E5D9B720A82B2C8B5069AD69",{fb91fd7c-ca57-6356-0b00-000000000d00},572,C:\Windows\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,
265," Dns query:
",-,2022-10-25 01:25:16.870,{fb91fd7c-ca57-6356-0c00-000000000d00},580,dc,0,10.0.0.2;10.0.2.15;,C:\Windows\System32\lsass.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
