"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.dataset","event.module","fileset.name","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",logsource,message,"message_id","postfix.mail.auth_method","postfix.mail.bytes","postfix.mail.commands","postfix.mail.from","postfix.mail.login_username","postfix.mail.nrcpt","postfix.mail.queue_id","postfix.mail.remote_address","postfix.mail.remote_host","program.name","program.pid","service.type","source.ip",tags
"Oct 24, 2022 @ 06:59:57.000",C6FLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","53,374",emailserver,"to=<hannah@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",F10BC2262A5,"-","-","postfix/virtual",193,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",DKFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","53,545",emailserver,removed,"-","-","-","-","-","-","-",F10BC2262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",DaFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","53,613",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",DqFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","53,734",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",D6FLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","53,813",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=hannah@test.com","-",LOGIN,"-","-","-","hannah@test.com","-",F1A592262A5,"10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",EKFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","53,949",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",F1A592262A5,"-","-","postfix/cleanup",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",EaFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","54,026",emailserver,"from=<hannah@test.com>, size=226, nrcpt=1 (queue active)","-","-",226,"-","hannah@test.com","-",1,F1A592262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",EqFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","54,143",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",E6FLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","54,264",emailserver,"to=<albert@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",F1A592262A5,"-","-","postfix/virtual",194,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:57.000",FKFLCoQBnzfJo7CMBcLw,".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","54,435",emailserver,removed,"-","-","-","-","-","-","-",F1A592262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","l6FKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","40,635",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","mKFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","40,714",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=support@test.com","-",LOGIN,"-","-","-","support@test.com","-",AB8322262A5,"10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","maFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","40,851",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",AB8322262A5,"-","-","postfix/cleanup",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","mqFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","40,928",emailserver,"from=<support@test.com>, size=244, nrcpt=1 (queue active)","-","-",244,"-","support@test.com","-",1,AB8322262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","m6FKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,046",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","nKFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,167",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","naFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,246",emailserver,"to=<hannah@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",AB8322262A5,"-","-","postfix/virtual",192,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","nqFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,417",emailserver,removed,"-","-","-","-","-","-","-",AB8322262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","n6FKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,485",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=support@test.com","-",LOGIN,"-","-","-","support@test.com","-",AC4912262A5,"10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","oKFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,622",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",AC4912262A5,"-","-","postfix/cleanup",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","oaFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,699",emailserver,"from=<support@test.com>, size=203, nrcpt=1 (queue active)","-","-",203,"-","support@test.com","-",1,AC4912262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","oqFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,817",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",191,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","o6FKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","41,938",emailserver,"to=<hannah@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",AC4912262A5,"-","-","postfix/virtual",193,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","pKFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,109",emailserver,removed,"-","-","-","-","-","-","-",AC4912262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","paFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,177",emailserver,"connect from unknown[10.0.0.1]","-","-","-","-","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","pqFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,256",emailserver,"client=unknown[10.0.0.1], sasl_method=LOGIN, sasl_username=support@test.com","-",LOGIN,"-","-","-","support@test.com","-",ACE902262A5,"10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","p6FKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,393",emailserver,"message-id=<>","(empty)","-","-","-","-","-","-",ACE902262A5,"-","-","postfix/cleanup",190,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","qKFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,470",emailserver,"from=<support@test.com>, size=246, nrcpt=1 (queue active)","-","-",246,"-","support@test.com","-",1,ACE902262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","qaFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,588",emailserver,"disconnect from unknown[10.0.0.1] auth=1 mail=1 rcpt=1 data=1 commands=4","-","-","-","auth=1, mail=1, rcpt=1, data=1, commands=4","-","-","-","-","10.0.0.1",unknown,"postfix/smtpd",186,postfix,"10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","qqFKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,709",emailserver,"to=<albert@test.com>, relay=virtual, delay=0, delays=0/0/0/0, dsn=2.0.0, status=sent (delivered to maildir)","-","-","-","-","-","-","-",ACE902262A5,"-","-","postfix/virtual",194,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
"Oct 24, 2022 @ 06:59:55.000","q6FKCoQBnzfJo7CM_sEk",".ds-postfix-8.3.3-2022.10.22-000001","-","20ff4931-a050-4914-95ac-1400218c6cdd",emailserver,"c193ce2e-d5f1-4130-9ad0-d38eb437a647",emailserver,filebeat,"8.3.3","8.0.0","postfix.mail",postfix,mail,"x86_64",true,emailserver,"10.0.10.25","02:42:0a:00:0a:19",emailserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",log,"/var/log/mail.log","42,880",emailserver,removed,"-","-","-","-","-","-","-",ACE902262A5,"-","-","postfix/qmgr",106,postfix,"-","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb"
