"@timestamp","@version","@version.keyword","_id","_index","_score","event.original","event.original.keyword","log.offset","log_type","log_type.keyword",message,"message.keyword",stream,"stream.keyword",tags,"tags.keyword"
"Oct 23, 2022 @ 13:42:43.044",1,1,ftGVBoQBimM9HJ8cZMW4,"smtp-2022.10.23","-","Oct 23 20:42:43 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","Oct 23 20:42:43 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","218,544","SMTP_LOG","SMTP_LOG","Oct 23 20:42:43 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>","Oct 23 20:42:43 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: milter-reject: END-OF-MESSAGE from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]: 5.7.1 This message does not meet our delivery requirements; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:41.748",1,1,b9GVBoQBimM9HJ8cYMXa,"smtp-2022.10.23","-","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: message-id=<42-6355a780-f-7da7fd80@211538781>","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: message-id=<42-6355a780-f-7da7fd80@211538781>","218,356","SMTP_LOG","SMTP_LOG","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: message-id=<42-6355a780-f-7da7fd80@211538781>","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: message-id=<42-6355a780-f-7da7fd80@211538781>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:41.748",1,1,cdGVBoQBimM9HJ8cYMXc,"smtp-2022.10.23","-","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id B55FA41E1D??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 20:42:41 +0000 (UTC)","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id B55FA41E1D??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 20:42:41 +0000 (UTC)","217,622","SMTP_LOG","SMTP_LOG","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id B55FA41E1D??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 20:42:41 +0000 (UTC)","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/cleanup[1512]: B55FA41E1D: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<xianfu@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id B55FA41E1D??for <xianfu@pmcmail.org>; Sun, 23 Oct 2022 20:42:41 +0000 (UTC)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:41.743",1,1,bdGVBoQBimM9HJ8cYMXZ,"smtp-2022.10.23","-","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: B55FA41E1D: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: B55FA41E1D: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","217,341","SMTP_LOG","SMTP_LOG","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: B55FA41E1D: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: B55FA41E1D: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:41.742",1,1,btGVBoQBimM9HJ8cYMXa,"smtp-2022.10.23","-","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","217,102","SMTP_LOG","SMTP_LOG","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address xianfu@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:41.635",1,1,cNGVBoQBimM9HJ8cYMXc,"smtp-2022.10.23","-","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","216,883","SMTP_LOG","SMTP_LOG","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 20:42:41 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:16.322",1,1,"TNGUBoQBimM9HJ8c_sWM","smtp-2022.10.23","-","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: removed","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: removed","216,411","SMTP_LOG","SMTP_LOG","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: removed","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: removed",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:16.322",1,1,"T9GUBoQBimM9HJ8c_sWM","smtp-2022.10.23","-","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/lmtp[1513]: 79E98457D7: to=<danieltay@pmcmail.org>, relay=dovecot[172.22.1.250]:24, delay=1.8, delays=1.8/0.01/0/0.02, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> kO4PEiinVWPLRAAA6RUn+A Saved)","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/lmtp[1513]: 79E98457D7: to=<danieltay@pmcmail.org>, relay=dovecot[172.22.1.250]:24, delay=1.8, delays=1.8/0.01/0/0.02, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> kO4PEiinVWPLRAAA6RUn+A Saved)","216,549","SMTP_LOG","SMTP_LOG","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/lmtp[1513]: 79E98457D7: to=<danieltay@pmcmail.org>, relay=dovecot[172.22.1.250]:24, delay=1.8, delays=1.8/0.01/0/0.02, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> kO4PEiinVWPLRAAA6RUn+A Saved)","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/lmtp[1513]: 79E98457D7: to=<danieltay@pmcmail.org>, relay=dovecot[172.22.1.250]:24, delay=1.8, delays=1.8/0.01/0/0.02, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> kO4PEiinVWPLRAAA6RUn+A Saved)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:16.295",1,1,"SdGUBoQBimM9HJ8c_sWL","smtp-2022.10.23","-","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6","216,136","SMTP_LOG","SMTP_LOG","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:16.295",1,1,"TtGUBoQBimM9HJ8c_sWM","smtp-2022.10.23","-","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: from=<danieltay@pmcmail.org>, size=1031, nrcpt=1 (queue active)","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: from=<danieltay@pmcmail.org>, size=1031, nrcpt=1 (queue active)","215,933","SMTP_LOG","SMTP_LOG","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: from=<danieltay@pmcmail.org>, size=1031, nrcpt=1 (queue active)","Oct 23 20:42:16 5a6cfb7a7ed3 postfix/qmgr[343]: 79E98457D7: from=<danieltay@pmcmail.org>, size=1031, nrcpt=1 (queue active)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:14.501",1,1,"SNGUBoQBimM9HJ8c_sWL","smtp-2022.10.23","-","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 79E98457D7??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:42:14 +0000 (UTC)","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 79E98457D7??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:42:14 +0000 (UTC)","215,038","SMTP_LOG","SMTP_LOG","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 79E98457D7??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:42:14 +0000 (UTC)","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 79E98457D7??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:42:14 +0000 (UTC)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:14.501",1,1,"S9GUBoQBimM9HJ8c_sWM","smtp-2022.10.23","-","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: message-id=<>","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: message-id=<>","215,775","SMTP_LOG","SMTP_LOG","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: message-id=<>","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/cleanup[1512]: 79E98457D7: message-id=<>",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:14.499",1,1,"TdGUBoQBimM9HJ8c_sWM","smtp-2022.10.23","-","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: 79E98457D7: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: 79E98457D7: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","214,757","SMTP_LOG","SMTP_LOG","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: 79E98457D7: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: 79E98457D7: client=mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248], sasl_method=PLAIN, sasl_username=danieltay@pmcmail.org",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:14.498",1,1,"StGUBoQBimM9HJ8c_sWM","smtp-2022.10.23","-","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known","214,514","SMTP_LOG","SMTP_LOG","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: warning: Unable to look up MX host pmcmail.org for Recipient address danieltay@pmcmail.org: Name or service not known",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:42:14.440",1,1,"R9GUBoQBimM9HJ8c_sWL","smtp-2022.10.23","-","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","214,295","SMTP_LOG","SMTP_LOG","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]","Oct 23 20:42:14 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: connect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:41:22.501",1,1,mNGUBoQBimM9HJ8cJ8SF,"smtp-2022.10.23","-","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: removed","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: removed","214,157","SMTP_LOG","SMTP_LOG","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: removed","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: removed",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:41:22.501",1,1,m9GUBoQBimM9HJ8cJ8SI,"smtp-2022.10.23","-","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/lmtp[1513]: 2C64F45D50: to=<danieltay@pmcmail.org>, relay=dovecot[fd4d:6169:6c63:6f77::4]:24, delay=3.4, delays=3.4/0.01/0/0.03, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> +LH9G/KmVWPLRAAA6RUn+A Saved)","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/lmtp[1513]: 2C64F45D50: to=<danieltay@pmcmail.org>, relay=dovecot[fd4d:6169:6c63:6f77::4]:24, delay=3.4, delays=3.4/0.01/0/0.03, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> +LH9G/KmVWPLRAAA6RUn+A Saved)","213,813","SMTP_LOG","SMTP_LOG","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/lmtp[1513]: 2C64F45D50: to=<danieltay@pmcmail.org>, relay=dovecot[fd4d:6169:6c63:6f77::4]:24, delay=3.4, delays=3.4/0.01/0/0.03, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> +LH9G/KmVWPLRAAA6RUn+A Saved)","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/lmtp[1513]: 2C64F45D50: to=<danieltay@pmcmail.org>, relay=dovecot[fd4d:6169:6c63:6f77::4]:24, delay=3.4, delays=3.4/0.01/0/0.03, dsn=2.0.0, status=sent (250 2.0.0 <danieltay@pmcmail.org> +LH9G/KmVWPLRAAA6RUn+A Saved)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:41:22.457",1,1,l9GUBoQBimM9HJ8cJ8SF,"smtp-2022.10.23","-","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: from=<danieltay@pmcmail.org>, size=1027, nrcpt=1 (queue active)","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: from=<danieltay@pmcmail.org>, size=1027, nrcpt=1 (queue active)","213,334","SMTP_LOG","SMTP_LOG","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: from=<danieltay@pmcmail.org>, size=1027, nrcpt=1 (queue active)","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/qmgr[343]: 2C64F45D50: from=<danieltay@pmcmail.org>, size=1027, nrcpt=1 (queue active)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:41:22.457",1,1,mdGUBoQBimM9HJ8cJ8SF,"smtp-2022.10.23","-","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6","213,538","SMTP_LOG","SMTP_LOG","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6","Oct 23 20:41:22 5a6cfb7a7ed3 postfix/sogo/smtpd[1511]: disconnect from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248] ehlo=1 auth=1 mail=1 rcpt=1 data=1 quit=1 commands=6",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
"Oct 23, 2022 @ 13:41:19.184",1,1,eNGUBoQBimM9HJ8cG8Sm,"smtp-2022.10.23","-","Oct 23 20:41:19 5a6cfb7a7ed3 postfix/cleanup[1512]: 2C64F45D50: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 2C64F45D50??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:41:19 +0000 (UTC)","Oct 23 20:41:19 5a6cfb7a7ed3 postfix/cleanup[1512]: 2C64F45D50: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 2C64F45D50??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:41:19 +0000 (UTC)","212,436","SMTP_LOG","SMTP_LOG","Oct 23 20:41:19 5a6cfb7a7ed3 postfix/cleanup[1512]: 2C64F45D50: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 2C64F45D50??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:41:19 +0000 (UTC)","Oct 23 20:41:19 5a6cfb7a7ed3 postfix/cleanup[1512]: 2C64F45D50: replace: header Received: from 0e58ee347491 (mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network [172.22.1.248])??(Authenticated sender: danieltay@pmcmail.org)??by mail.ubuntu.local (Postcow) with ESMT from mailcowdockerized-sogo-mailcow-1.mailcowdockerized_mailcow-network[172.22.1.248]; from=<danieltay@pmcmail.org> to=<danieltay@pmcmail.org> proto=ESMTP helo=<0e58ee347491>: Received: from [127.0.0.1] (localhost [127.0.0.1]) by localhost (Mailerdaemon) with ESMTPA id 2C64F45D50??for <danieltay@pmcmail.org>; Sun, 23 Oct 2022 20:41:19 +0000 (UTC)",stdout,stdout,"beats_input_codec_plain_applied","beats_input_codec_plain_applied"
